candidate_id,case_id,source_type,publication_number,family_id,title,abstract,organization,assignee,inventors,country_code,kind_code,publication_date,year,url,source_url,source_status,evidence_role,reliability_label,verification_status,candidate_information_only,human_review_required,raw_source_file,raw_row_number,normalized_title,normalized_publication_number,dedupe_key,is_duplicate,duplicate_of,keyword_match_count,matched_keywords,heuristic_score,score_reason,next_verification_action,rank,positive_reasons,negative_reasons,ranking_policy,selected_stage,why_selected,stage_label,exclusion_reason,created_at
case_01_pan_graphitization:lc:5ef347894c,case_01_pan_graphitization,patent,US8124228B2,40625556,Carbon fiber strand and process for producing the same,"A carbon fiber strand which is produced by obtaining a solidified-yarn strand by spinning with a spinneret having 20,000-30,000 spinning holes, passing the strand through an interlacing nozzle having an air blowing pressure of 20-60 kPa to obtain precursor fibers, oxidizing them in heated air having a temperature of 200-280° C. to obtain oxidized fibers, subjecting these oxidized fibers to a first carbonization treatment in an inert-gas atmosphere at a temperature of 300-900° C. in which the fibers are firstly stretched in a stretch ratio of 1.03-1.06 and then secondarily stretched in a stretch ratio of 0.9-1.01, subsequently conducting a second carbonization treatment in an inert-gas atmosphere at 1,360-2,100° C., and then conducting a surface oxidization treatment in an aqueous solution of an inorganic acid salt in a quantity of electricity of 20-100 C per g of the carbon fibers. This carbon fiber strand has a strand tensile strength of 5,650 MPa or higher, strand tensile modulus of 300 GPa or higher, and strand width of 5.5 mm or larger. No strand crack is observed in an examination by a strand crack evaluation method.",YOSHIKAWA HIDEKAZU; OYAMA TARO; KIMURA HIROSHI; TOHO TENAX CO LTD,"Toho Tenax Co., Ltd.",YOSHIKAWA HIDEKAZU; OYAMA TARO; KIMURA HIROSHI,US,B2,20120228,2012,https://patents.google.com/patent/US8124228B2/en,https://patents.google.com/patent/US8124228B2/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,922,carbon fiber strand and process for producing the same,US8124228B2,pub:US8124228B2,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:5041afbf01,case_01_pan_graphitization,patent,CN101545164B,41192528,Method for producing incombustible acrylic yarn and incombustible acrylic yarn manufactured by method,"The invention relates to a method for producing an incombustible acrylic yarn and the incombustible acrylic yarn manufactured by the method and also relates to a middle product in the process of producing the incombustible acrylic yarn, wherein the middle product is incombustible spinnable acrylic fibre, incombustible spinnable acrylic carbon fibre and incombustible carded sliver. The method for producing the incombustible acrylic yarn comprises the following steps: preoxidation: polyacrylonitrile protofilament is preoxidated in a phased heating mode; the temperature difference between the phases is between 1 and 5 DEG C; carbonization: the carbonization temperature is between 300 and 1,000 DEG C; the manufacture of the carded silver by a precutting method: the incombustible spinnable acrylic fibre or the incombustible spinnable acrylic carbon fibre is precut to form a plurality of precutting points so as to form the carded silver; and manufacturing the incombustible carded silver into the incombustible acrylic yarns.",ZHIMING SUN,孙致明,SUN ZHIMING,CN,B,20110601,2011,https://patents.google.com/patent/CN101545164B/en,https://patents.google.com/patent/CN101545164B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,924,method for producing incombustible acrylic yarn and incombustible acrylic yarn manufactured by method,CN101545164B,pub:CN101545164B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:ea93cd952a,case_01_pan_graphitization,patent,CN101718012B,42432648,Preparing process for polyacrylonitrile-based carbon fiber,"The invention provides a preparing process for polyacrylonitrile-based carbon fiber, which comprises a pre-oxidation step of pre-oxidizing the raw material polyacrylonitrile-based carbon fibre protofilament for 20 to 40 min at 200 to 230 DEG C with the drafting times being 1 to 10 percent, and then pre-oxidizing for 20 to 10 min at 230 to 260 DEG C with the drafting times being 1 to 5 percent and pre-oxidizing for 10 to 20 min at 260 to 300 DEG C with the drafting times being -1 to 2 percent, and a carbonization step of carbonizing at 300 to 800 DEG C with the drafting times being 1 to 10 percent and then carbonizing at 1000 to 1400 DEG C with the drafting times being -5 to 0 percent in order to acquire the olyacrylonitrile-based carbon fiber. The invention can prevent the fiber from being snapped when drafting, decrease the production of broken filament and improve the quality and the strength of carbon fiber.",ZHONGFUSHENYING CARBON FIBER LTD LIABILITY COMPANY,中复神鹰碳纤维有限责任公司,GUO PENGZONG; LI HUAIJING; XI YUSONG; ZHANG GUOLIANG,CN,B,20111109,2011,https://patents.google.com/patent/CN101718012B/en,https://patents.google.com/patent/CN101718012B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,926,preparing process for polyacrylonitrile-based carbon fiber,CN101718012B,pub:CN101718012B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:5d6c6e94d1,case_01_pan_graphitization,patent,CN101768791B,42501882,Polyacrylonitrile-based hollow carbon fiber precursor preparation method,"The invention relates to a polyacrylonitrile-based hollow carbon fiber precursor and a preparation method thereof. The polyacrylonitrile-based hollow carbon fiber precursor of the invention can be used for preparing polyacrylonitrile-based hollow carbon fibers. An acrylonitrile binary copolymerization system containing itaconic acid or an acrylonitrile ternary polymerization system containing itaconic acid and methyl acrylate is adopted for spinning by a wet spinning process matched with a circular arc slit spinneret plate, and multiple filament bundles of the hollow carbon fiber precursor can be obtained, wherein the dimension of the outer diameter and the structure of the precursor meet the requirement of a conventional preoxidation carburizing process for precursor fibers, and the groove structure on the surface of the fiber is favorable for improving the interface performance of composite materials.",UNIV BEIJING CHEMICAL,北京化工大学,LI CHANGQING; TONG YUANJIAN; XU LIANGHUA; YANG XINMIN; YU YANG; ZHAO ZHENWEN,CN,B,20111109,2011,https://patents.google.com/patent/CN101768791B/en,https://patents.google.com/patent/CN101768791B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,927,polyacrylonitrile-based hollow carbon fiber precursor preparation method,CN101768791B,pub:CN101768791B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:412378e289,case_01_pan_graphitization,patent,CN102041585A,43908117,Conversion of tussah silk into carbon fiber,"The novel technical way belongs to the field of high temperature chemistry. The basic concept of the novel technical way is that: a molecular structural formula (CH2CH2COOH) of tussah silk and a molecular structural formula (CH2=CHCN) of polyacrylonitrile both contain three C molecules. Preoxidation and carbonization are controlled through a computer, and a high-quality carbon fiber is obtained through high-temperature chemical reaction. A production process flow diagram of the novel technical way is shown as an attached figure 1. The chemical basis of the novel technical way is that: under the protection of inert gas, an open loop of a CH main chain is displaced under the action of high-temperature traction so as to form the closed-loop carbon fiber with a linear (C-C) structure. Technical problems to be solved and key points of an embodiment are that: the precision of the temperature of each section of temperature zone, and a dehydration degree of each section of temperature zone during preoxidation are controlled by the computer; hydrogen and nitrogen displacement is performed in the presence of a palladium catalyst to ensure that the purity of the inert gas is more than or equal to 99.99 percent; and a traction multiple of each section of temperature zone is controlled by a frequency converter.",XIQING WANG; HUAMIN WU; HE WANG,王希清; 吴华珉; 王和,WANG XIQING; WU HUAMIN; WANG HE,CN,A,20110504,2011,https://patents.google.com/patent/CN102041585A/en,https://patents.google.com/patent/CN102041585A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,929,conversion of tussah silk into carbon fiber,CN102041585A,pub:CN102041585A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:287502dd15,case_01_pan_graphitization,patent,US2011311430A1,42709507,Process for production of precursor fiber for preparing carbon fiber having high strength and high elastic modulus,The present invention provides a process for producing a precursor fiber which can provide a carbon fiber having high strength and high elastic modulus. The process of the present invention comprises a step where an aqueous solution of amphoteric molecule is prepared; a step where carbon nanotube is added to the aqueous solution of the amphoteric molecule so that the carbon nanotube is dispersed therein to prepare a dispersion of carbon nanotube; a step where the carbon nanotube dispersion is mixed with a polyacrylonitrile polymer and rhodanate or zinc chloride to prepare a spinning dope; a step where a coagulated yarn is prepared from the spinning dope by a wet or dry-wet spinning method; and a step where the coagulated yarn is drawn to give a precursor fiber for carbon fiber.,ABE YUKIHIKO; NISHIMURA HIROKAZU; HIRAO KOICHI; YAMAGUCHI SHINSUKE; SAKURA DAISUKE,Yukihiko Abe; Hirokazu Nishimura; Koichi Hirao; Shinsuke Yamaguchi; Daisuke Sakura; Yoshihiro Watanabe; Bunshi Fugetsu,ABE YUKIHIKO; NISHIMURA HIROKAZU; HIRAO KOICHI; YAMAGUCHI SHINSUKE; SAKURA DAISUKE; WATANABE YOSHIHIRO; FUGETSU BUNSHI,US,A1,20111222,2011,https://patents.google.com/patent/US2011311430A1/en,https://patents.google.com/patent/US2011311430A1/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,934,process for production of precursor fiber for preparing carbon fiber having high strength and high elastic modulus,US2011311430A1,pub:US2011311430A1,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:05e223fa40,case_01_pan_graphitization,patent,CN101250770B,39954361,Method for manufacturing polyacrylonitrile-based carbon fiber with enganced carbon nano-tube,"The invention relates to a method for preparing  polyacrylonitrile-based carbon fiber with reinforced carbon nanometer tubes, which comprises the following steps: respectively dispersing and dissolving carbon nanometer tubes (CNT) and polyacrylonitrile (PAN) in dissolvent, obtaining PAN/CNT spinning solution through mixing the solution, obtaining PAN/CNT fiber through carrying out the wet-spinning method to the solution, then carrying out pre-oxidation and carbonization to the wet-spinning fiber to prepare the carbon fiber with reinforced carbon nanometer tubes. The mechanical property of the carbon fiber which is prepared by the method of the invention is obviously improved, and the prepared carbon fiber can be applied to the fields of reinforcing materials, conducting, electrostatic resistance, heat conducting and the like.",UNIV DONGHUA,东华大学,CHEN DAJUN; DONG YAN; ZHANG QINGHUA; LI JING; XIA QINGMING,CN,B,20100721,2010,https://patents.google.com/patent/CN101250770B/en,https://patents.google.com/patent/CN101250770B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,936,method for manufacturing polyacrylonitrile-based carbon fiber with enganced carbon nano-tube,CN101250770B,pub:CN101250770B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:e685e14b52,case_01_pan_graphitization,patent,CN101760807A,42492178,Method for reducing production of preoxidized broken filament during preparation of polyacrylonitrile-based carbon fiber,"The invention discloses a method for reducing the production of preoxidized broken filament during the preparation of polyacrylonitrile-based carbon fiber, characterized in that: dipping: polyacrylonitrile-based carbon fiber precursor is dipped with pure water until the water content in the precursor is 5-15wt%; or polyacrylonitrile-based carbon fiber precursor is dipped with epoxy ethane modified silicone oil emulsion or ammonia modified silicone oil emulsion until the water content in the precursor is 5-15wt% and attached amount of oil is 0.5-1wt%; and shaping: the dipped precursor is subject to shaping. Owing to the effect of surface tension of the pure water, a fiber bundle dipped with the pure water is increased in convergence property, and the generated broken filaments are adhered to the fiber bundle; a layer of protective film is formed on the surface of fiber by using the fiber bundle dipped with the oil emulsion, thereby preventing inter-fiber adhesion and doubling and simultaneously avoiding the physical damage to fibers by furnace rollers; and the shaping treatment can effectively relieve the internal stress generated in the production process of the precursor, thereby avoiding fibers from tension fracture in the process of preoxidation.",ZHONGFUSHENYING CARBON FIBER L,中复神鹰碳纤维有限责任公司,GUO PENGZONG; LI HUAIJING; XI YUSONG; ZHANG GUOLIANG,CN,A,20100630,2010,https://patents.google.com/patent/CN101760807A/en,https://patents.google.com/patent/CN101760807A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,939,method for reducing production of preoxidized broken filament during preparation of polyacrylonitrile-based carbon fiber,CN101760807A,pub:CN101760807A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:8486b119c3,case_01_pan_graphitization,patent,CN101825558A,42689599,Method for study on thermal stabilization process of polyacrylonitrile-based carbon fiber,"The invention relates to a method for study on a thermal stabilization process of a polyacrylonitrile-based carbon fiber. During the thermal stabilization process, the color of the polyacrylonitrile precursor keeps changing with the deepening of the reaction degree, according to the Lambert-Beer law, the optical density of a material is in direct proportion with the material concentration, and then optical density parameters such as the photo-density OD of a single pixel, the mean optical density MOD and the optical density standard deviation ODSD which can quantify and evaluate the dark or light change of the physical color are introduced into the invention, and the process of the thermal stabilization reaction and the degree of a fiber skin-core structure can be studied by measuring the optical density parameters on the ultra thin section of the polyacrylonitrile-based carbon fiber. Compared with the prior art, the method of the invention is simple and easy to achieve, reflects the actual thermal stabilization process of the fiber, can respectively characterize the reaction processes of the cortical layer and the core layer of the fiber, and has important guiding significance on preparing the uniform polyacrylonitrile-based carbon fiber.",NINGBO INST OF MATERIAL TECHNOLOGY AND ENGINEERING CHINESE ACADEMY OF SCIENCES,中国科学院宁波材料技术与工程研究所,QI MINGZHI; WANG HAIJUN; YAN QING,CN,A,20100908,2010,https://patents.google.com/patent/CN101825558A/en,https://patents.google.com/patent/CN101825558A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,944,method for study on thermal stabilization process of polyacrylonitrile-based carbon fiber,CN101825558A,pub:CN101825558A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:a231a89f92,case_01_pan_graphitization,patent,CN101857456A,42943650,Method for preparing C/C composite material,"The invention relates to a method for preparing a C/C composite material, which is mainly used for preparation of the C/C composite material. The method mainly comprises the following steps of: rinsing a carbon fiber felt serving as a raw material by using purified water, drying the carbon fiber felt, then placing the carbon fiber felt into a vacuum generator, performing infiltration on the carbon fiber felt skeleton by using CH3ArCH2NH2 as a precursor in the vacuum generator, thermally treating the infiltrated carbon fiber felt at a high temperature, performing pyrolysis on the carbon fiber felt at the high temperature to form pyrolysis carbon infiltrating into the carbon fiber felt skeleton material and deposited on the surface of the carbon fiber, then soaking the carbon fiber felt into o/m-xylene series compound solution, and performing carbonization and graphitization treatment on the soaked material to obtain the C/C composite material. The tensile strength of the prepared C/C composite material is more than 150GPa, the density is 0.38 to 0.42g/m&lt;3&gt;, and the thermal expansion coefficient is less than 0.42*10&lt;-6&gt;K&lt;-1&gt;. The preparation method has the main advantages of mature technology and simple and convenient operation, and can prepare the high-quality C/C composite material.",KENLI SANHE NEW MATERIAL TECHNOLOGY CO LTD,垦利三合新材料科技有限责任公司,DAI XIAOLI; HUANG SHAOHUA; LENG LIANG; LIANG YANMIN; ZHANG SONGFANG,CN,A,20101013,2010,https://patents.google.com/patent/CN101857456A/en,https://patents.google.com/patent/CN101857456A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,945,method for preparing c/c composite material,CN101857456A,pub:CN101857456A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:56ac08c1df,case_01_pan_graphitization,patent,CN100552106C,38782154,Method for producing poly acrylonitrile fiber bundle PAN-base carbon fiber primary fiber,"Method for producing poly acrylonitrile fiber bundle PAN-base carbon fiber primary fiber relates to the carbon fiber manufacturing technology.Disclose &#34; a kind of carbon fiber precursor bundle and manufacture method &#34; patented technology, in organic solvent, made fiber form solid fiber.And the present invention is directly flooded from the chemical bath treatment pond, and drawing-off on the stainless steel drawing roller, oven dry enter in the pre-oxidation furnace again, and it is easy and simple to handle, and is practical, and the pre-oxygen time is short, characteristics such as energy consumption reduction.The technical scheme that adopts is, will gather the propionitrile tow by chemical bath treatment pond impregnation process, and ammonium persulfate (NH is arranged in the chemical bath treatment pond by weight
         4 )
         2 S
         2 O
         8 : distilled water=0.5-1.2: 4 are made into chemical liquids, 40 ℃-60 ℃ of temperature, speed 2-3m/min, enter the tension draft stove then and carry out tension draft, the polyacrylonitrile tow coils walking on the stainless steel drawing roller, 130 ℃-180 ℃ of roll body temperature, degree of draft 0.04-0.12g/d enters in the pre-oxidation furnace at last.",YUAN JIANZHONG LEI WUSHENG TAN,袁建中; 雷午生; 唐凯,YUAN JIANZHONG; LEI WUSHENG; TANG KAI,CN,C,20091021,2009,https://patents.google.com/patent/CN100552106C/en,https://patents.google.com/patent/CN100552106C/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,950,method for producing poly acrylonitrile fiber bundle pan-base carbon fiber primary fiber,CN100552106C,pub:CN100552106C,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:272b222219,case_01_pan_graphitization,patent,CN101112980A,39021538,Method for preparing nano carbon fibre by using polyacryl-nitrile (PAN),"The invention relates to a method used for preparing nano carbon fiber from (PAN, comprising the steps that: (1) polyacrylonitrile (PAN) and polymethylmethacrylate (PMMA) are dried, the mixture of PAN and PMMA is melted together in cosolvent N, N- dimethyl acetamide (DMF) under a temperature of 50 to 60 DEG C; (2) the polymer mixture solution is used in wet spinning and the scattering size of PAN on PMMA is regulated and controlled by adjusting the drafting ratio so as to acquire a PAN/PMMA blend fiber, in which PMMA is in a continuous phase and PAN is in a discrete phase; (3) the bend fiber is pre-oxidized in the air as a nano carbon fiber precursor and then carbonized; pre-oxidization technique: when the temperature is 150 to 300 DEG C, the time is 4.5 to 6 hours, carbonization is carbonized with the protection of N2, heating up speed is 2 to 20 DEG C per minute, when the temperature is 500 to 1200 DEG C, the time is 40 to 90 minutes, and the nano carbon fiber with a diameter of 100 to 1000nm and a length-diameter of 50 to 100um is acquired. The technique of the method is simple and the fiber prepared through the method has even size and high purity, thereby being suitable for industrialized production.",UNIV DONGHUA,东华大学,LI GUANG; JIANG JIANMING; YANG SHENGLIN; PAN WEI; JIN JUNHONG,CN,A,20080130,2008,https://patents.google.com/patent/CN101112980A/en,https://patents.google.com/patent/CN101112980A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,952,method for preparing nano carbon fibre by using polyacryl-nitrile (pan),CN101112980A,pub:CN101112980A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:aba54eedcc,case_01_pan_graphitization,patent,CN101161694A,39296685,Preparation method of polymer for polyacrylonitrile base carbon fiber precursors,"A method for preparing polymer for PAN precursor, by copolymerizing the water phase suspend using ammonium persulphate-ammonium sulfite or ammonium bisulfite as a primosome, is disclosed. The polyacrylonitrile powder material is obtained by adding the first monomer acrylonitrile, the second monomer crylic acid, methyl acrylate or acrylamide, and the third itaconic acid, or the first monomer crylic acid, the second monomer methyl acrylate or itaconic acid, and inorganic oxidation-reduction primosome without any metallic ion which comprises ammonium persulphate, ammonium sulfite or ammonium bisulfite and acidified deionized water into the polymerization kettle in defined proportions, controlling the temperature and stirring to react for a time, and discharging by removing the residual monomer, washing and drying. The average molecular weight is from 17.5 myriads to 26.1 myriads, and the distribution index of molecular weight is from 2.70 to 2.91; the intension of polyacrylonitrile precursor tested by spinning sample is from 4.58 to 6.61 CN/dtex; and the carbon fiber strength is 3.61-5.06MPa.",JILIN QIFENG CHEMICAL FIBRE ST,吉林奇峰化纤股份有限公司,ZHANG HUIXUAN; WANG JINJUN; MA JUN; ZHUANG HAILIN; AO YUHUI; WANG HONGJUN; ZHOU BAOQING,CN,A,20080416,2008,https://patents.google.com/patent/CN101161694A/en,https://patents.google.com/patent/CN101161694A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,953,preparation method of polymer for polyacrylonitrile base carbon fiber precursors,CN101161694A,pub:CN101161694A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:65867e6595,case_01_pan_graphitization,patent,CN101220535A,39630596,Antistatic carbon fiber and preparation thereof,"The invention discloses an antistatic carbon fiber which is made by polyacrylonitrile fiber; wherein, carbon content is more than 68 percent measured by weight percentage, the resistivity of the carbon fiber is between 1 multiplied by 10&lt;8&gt; and 1.5 multiplied 10&lt;-3&gt;Omega cm, and the diameter is 5 to 10um. The polyacrylonitrile fiber can be made into the antistatic carbon fiber with different resistivity after pre-oxidation and carbonization. The antistatic coating, which is obtained by using the carbon fiber of the invention is taken as antistatic additive, has the advantages of good impact resistance, wear resistance, corrosion resistance and good electrostatic resistance, and can fully satisfy high antistatic requirement in special fields such as aircrafts, oil tankers, electronics industries and so on.",UNIV SHANDONG,山东大学,WANG CHENGGUO; YU MEIJIE; ZHU BO; MA JIE,CN,A,20080716,2008,https://patents.google.com/patent/CN101220535A/en,https://patents.google.com/patent/CN101220535A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,954,antistatic carbon fiber and preparation thereof,CN101220535A,pub:CN101220535A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:2fdb63a1f3,case_01_pan_graphitization,patent,JP2008218859A,39838517,Electromagnetic wave absorber,"&lt;P&gt;PROBLEM TO BE SOLVED: To obtain a carbon nanofiber sheet whose absorption characteristics alone can be evaluated as an electromagnetic wave absorber.  &lt;P&gt;SOLUTION: The electromagnetic wave absorber uses the carbon nanofiber sheet formed by charged spinning. Although any of polyacrylonitrile-based, pitch-based, cellulose-based, and phenyl-based active carbon fibers can be used for an active carbon fiber precursor used as a base material, it is preferable that a material based upon the same raw material is used to obtain sheet characteristics of a nanofiber sheet obtained by carbonization and activation similar to those of a nanofiber sheet formed by charged spinning.  &lt;P&gt;COPYRIGHT: (C)2008,JPO&amp;INPIT",TOYO BOSEKI,Toyobo Co Ltd; 東洋紡績株式会社,KOBAYASHI MASANOBU,JP,A,20080918,2008,https://patents.google.com/patent/JP2008218859A/en,https://patents.google.com/patent/JP2008218859A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,956,electromagnetic wave absorber,JP2008218859A,pub:JP2008218859A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:c9f0b17ccf,case_01_pan_graphitization,patent,JP2007046195A,37849257,"Precursor fiber for carbon fiber, method for producing the same and method for producing ultrafine carbon fiber","&lt;P&gt;PROBLEM TO BE SOLVED: To provide a precursor fiber for a carbon fiber, having excellent processability in flameproofing process and reduced environmental load in carbonizing process and giving a carbon filament composed of an aggregate of ultrafine carbon fibers and having excellent handleability by carbonization and provide a method for producing the precursor fiber in high productivity while decreasing the load on the environment.  &lt;P&gt;SOLUTION: The precursor fiber for carbon fiber is a continuous yarn composed of aggregate of ultrafine polyacrylonitrile fibers having an average diameter of &lt;1 μm and made of a polyacrylonitrile copolymer. The weight ratio of the ultrafine polyacrylonitrile fiber in the continuous yarn is ≥80 wt.% and &lt;98 wt.% and the diameter of the continuous yarn is ≤30 μm. The method for producing the precursor fiber comprises the mixing and spinning of ≤30 wt.% polyacrylonitrile copolymer and ≥70 wt.% polymer soluble in a solvent and the dissolution of the solvent-soluble polymer from the obtained fiber by using a solvent.  &lt;P&gt;COPYRIGHT: (C)2007,JPO&amp;INPIT",TORAY INDUSTRIES,Toray Ind Inc; 東レ株式会社,FUNATSU YOSHIJI; FUSE CHIEKO; MAEDA YUHEI,JP,A,20070222,2007,https://patents.google.com/patent/JP2007046195A/en,https://patents.google.com/patent/JP2007046195A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,958,"precursor fiber for carbon fiber, method for producing the same and method for producing ultrafine carbon fiber",JP2007046195A,pub:JP2007046195A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:4533aa8085,case_01_pan_graphitization,patent,JP2007182657A,38338979,Polymer composition for carbon fiber precursor fiber,"&lt;P&gt;PROBLEM TO BE SOLVED: To provide a polyacrylonitrile-based polymer for a carbon fiber precursor fiber excellent in carbonization yield after its calcining process without damaging spinning property, also to provide a carbon fiber precursor fiber and a method for producing the carbon fiber.  &lt;P&gt;SOLUTION: This polymer composition for the carbon fiber precursor fiber is characterized by containing the polyacrylonitrile-based polymer and carbon-based fine particles having ≤200 nm mean particle diameter measured by a dynamic light-scattering type particle size distribution-measuring method.  &lt;P&gt;COPYRIGHT: (C)2007,JPO&amp;INPIT",TORAY INDUSTRIES,Toray Ind Inc; 東レ株式会社,YASUI KENTA; IMAOKA TAKAYUKI; ENDO MAKOTO,JP,A,20070719,2007,https://patents.google.com/patent/JP2007182657A/en,https://patents.google.com/patent/JP2007182657A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,959,polymer composition for carbon fiber precursor fiber,JP2007182657A,pub:JP2007182657A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
